user_id,phone_number,imei_prefix,phone_model,timestamp,current_city,current_area,current_location_lat,current_location_lon,cell_tower_id,cell_tower_lat,cell_tower_lon,previous_city,previous_area,previous_location_lat,previous_location_lon,prev_cell_tower_id,prev_cell_tower_lat,prev_cell_tower_lon,last_sim_usage_timestamp,last_device_usage_timestamp,sim_change_flag,device_change_flag,time_since_last_sim_change,num_calls_last_24h,num_sms_last_24h,data_usage_last_24h,change_in_data_usage,login_attempts,num_failed_logins_last_24h,transaction_count,account_activity_flag,is_roaming,distance_change_km,change_in_cell_tower_id,risk_score,label,is_sim_swap,alert_type
DEMOUSER_5063,+94786999501,84964934,Oppo A78,2026-02-09 13:58:15,Kurunegala,Area_19,9.588585,81.585016,KUR_KU_8703,9.565243,79.866022,Negombo,Area_17,8.309606,79.687166,KAN_KA_3317,6.167882,79.672462,2026-02-08 15:58:15,2026-02-06 23:58:15,1,0,35,33,91,2.59,0.03,17,13,6,1,1,493.37,1,67.97,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5064,+94772467705,89349116,Oppo A78,2026-02-25 13:58:15,Jaffna,Area_20,7.783401,81.776526,KUR_NA_7647,8.193847,80.380695,Negombo,Area_19,7.429676,81.487896,GAL_HI_3412,6.031764,81.492462,2026-02-24 18:58:15,2026-02-23 18:58:15,1,1,45,53,114,5.58,-0.23,14,14,2,1,0,167.4,0,78.16,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5065,+94742456942,15782090,Samsung Galaxy S24,2026-02-14 13:58:15,Kandy,Area_9,7.979198,80.171359,KUR_PA_3797,6.646708,80.288044,Batticaloa,Area_14,7.823606,81.582042,COL_KI_8284,8.652208,81.624476,2026-02-13 00:58:15,2026-02-13 18:58:15,1,1,47,59,117,3.56,3.41,19,9,15,1,1,482.07,1,73.11,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5066,+94707048211,94661236,Samsung Galaxy A54,2026-02-08 13:58:15,Batticaloa,Area_9,7.968792,81.286494,JAF_PO_2995,8.406799,80.353166,Matara,Area_11,7.18145,80.25409,BAT_KA_6307,6.008013,80.211795,2026-02-08 09:58:15,2026-02-08 00:58:15,0,0,11,14,21,1.69,2.12,8,1,17,0,1,2.2,0,14.6,0,0,NORMAL_BEHAVIOR
DEMOUSER_5067,+94749815447,54538861,Samsung Galaxy S22,2026-02-08 13:58:15,Anuradhapura,Area_1,7.477877,81.725732,KAN_GA_1438,9.492304,81.759646,Kurunegala,Area_2,9.540246,80.32637,RAT_EM_3376,7.005389,80.252307,2026-02-08 07:58:15,2026-02-07 22:58:15,0,0,0,17,16,0.25,-0.08,4,3,6,0,1,9.86,0,21.38,0,0,NORMAL_BEHAVIOR
DEMOUSER_5068,+94776376892,33022577,Huawei Nova 10,2026-01-28 13:58:15,Kandy,Area_14,8.936039,80.818939,KUR_PA_8853,7.510803,81.772767,Anuradhapura,Area_10,7.644761,81.013179,ANU_TA_1188,8.466595,81.634599,2026-01-28 02:58:15,2026-01-27 21:58:15,0,0,3,12,37,0.32,0.11,4,2,4,1,1,31.32,0,1.64,0,0,NORMAL_BEHAVIOR
DEMOUSER_5069,+94777153662,93082979,Samsung Galaxy S24,2026-02-11 13:58:15,Anuradhapura,Area_16,9.316025,80.855117,GAL_AM_7084,6.015547,81.045494,Galle,Area_2,5.995321,80.151271,COL_BA_1665,8.909692,81.857618,2026-02-10 13:58:15,2026-02-08 18:58:15,1,0,17,42,72,5.04,2.28,15,5,10,1,1,231.87,1,81.1,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5070,+94713251212,85878805,Oppo A78,2026-02-05 13:58:15,Matara,Area_8,9.542498,80.67925,BAD_BA_4492,6.458832,80.826846,Matara,Area_20,8.210808,80.448238,JAF_NA_1514,7.600387,81.490625,2026-02-04 01:58:15,2026-02-04 08:58:15,0,0,14,14,22,0.64,-0.92,2,1,7,0,0,22.61,0,21.77,0,0,NORMAL_BEHAVIOR
DEMOUSER_5071,+94720985546,20896321,Huawei P50,2026-01-29 13:58:15,Jaffna,Area_19,9.773663,81.890835,KAN_PE_9443,6.062942,81.475776,Kandy,Area_16,7.993397,80.36861,BAT_KA_5104,7.238672,79.869798,2026-01-29 10:58:15,2026-01-29 10:58:15,1,0,43,45,62,4.08,4.43,22,9,19,0,1,356.65,0,83.05,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5072,+94764298277,34537840,Samsung Galaxy S24,2026-01-30 13:58:15,Jaffna,Area_19,9.619486,80.843178,KUR_NA_1138,7.219592,80.428612,Negombo,Area_5,8.992473,81.413151,RAT_EM_3745,9.241655,79.585087,2026-01-28 23:58:15,2026-01-29 10:58:15,1,1,14,51,142,5.04,2.91,29,9,5,0,1,223.35,0,83.11,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5073,+94780831517,54299701,Samsung Galaxy S24,2026-01-29 13:58:15,Anuradhapura,Area_2,9.047702,80.717306,BAT_ER_7887,7.516266,81.316282,Anuradhapura,Area_16,9.221009,80.094536,ANU_MI_1114,6.665495,79.846478,2026-01-28 12:58:15,2026-01-29 01:58:15,1,0,25,57,115,6.63,2.92,29,5,15,1,1,109.35,0,67.5,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5074,+94756792003,84388923,Oppo A78,2026-02-03 13:58:15,Kurunegala,Area_19,9.824737,79.721121,BAD_EL_3177,7.308623,81.460066,Galle,Area_20,6.807985,81.622802,KAN_AK_2258,6.962281,81.441734,2026-02-01 20:58:15,2026-02-01 07:58:15,1,1,19,50,123,3.09,2.96,19,6,13,1,1,100.14,1,85.64,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5075,+94727625228,53138914,Huawei Nova 10,2026-02-20 13:58:15,Colombo,Area_2,9.62617,80.807531,ANU_KE_4346,6.486897,80.126603,Galle,Area_5,7.485049,81.597235,GAL_AM_6531,6.937004,80.165494,2026-02-20 02:58:15,2026-02-19 17:58:15,1,1,45,56,72,5.82,3.66,10,13,11,1,0,293.63,0,91.89,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5076,+94783978378,70246835,Samsung Galaxy S22,2026-02-22 13:58:15,Matara,Area_3,7.453035,80.855641,GAL_UN_1477,6.132375,80.649598,Negombo,Area_4,9.044147,81.628179,COL_WE_2675,9.422772,80.786498,2026-02-21 15:58:15,2026-02-19 13:58:15,1,0,46,61,63,7.63,-1.85,19,10,8,0,1,186.29,0,79.4,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5077,+94712380762,86757462,Oppo Reno 8,2026-02-24 13:58:15,Negombo,Area_1,6.764671,81.624615,GAL_UN_3787,8.346024,81.348958,Anuradhapura,Area_13,8.56456,81.123499,BAD_EL_6905,8.238895,81.102353,2026-02-23 17:58:15,2026-02-23 16:58:15,1,1,18,23,114,7.42,4.93,18,10,1,1,1,153,1,85.61,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5078,+94755696895,18874241,Xiaomi Poco X4,2026-02-02 13:58:15,Batticaloa,Area_6,8.628576,81.306812,RAT_EM_4071,9.889225,80.474725,Batticaloa,Area_13,9.823881,81.098926,BAD_HA_8607,7.258137,80.617543,2026-02-02 04:58:15,2026-02-02 12:58:15,1,1,6,40,147,7.64,5.36,21,15,7,1,0,342.71,0,78.72,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5079,+94755312702,96281883,Xiaomi 13,2026-01-31 13:58:15,Galle,Area_15,7.485587,81.884497,GAL_UN_5668,8.124944,81.882383,Jaffna,Area_12,8.68294,81.571649,JAF_NA_7338,7.297416,80.543302,2026-01-30 02:58:15,2026-01-29 19:58:15,1,0,31,77,117,3.09,-0.9,21,14,20,0,1,422.21,1,81.07,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5080,+94778036399,85987985,Oppo Reno 8,2026-02-09 13:58:15,Anuradhapura,Area_17,8.890434,81.659026,BAT_OD_2936,8.834121,80.449853,Anuradhapura,Area_8,7.730381,80.00923,KAN_KA_1579,8.900809,79.764032,2026-02-08 06:58:15,2026-02-08 17:58:15,1,1,28,51,85,4.7,3.75,30,9,19,1,1,218.22,1,66.47,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5081,+94756017284,78757833,Xiaomi Note 18,2026-02-19 13:58:15,Colombo,Area_13,6.276418,80.339703,COL_BA_9639,9.50114,80.405241,Matara,Area_1,6.648889,79.859812,ANU_MI_1519,8.845313,79.744271,2026-02-18 04:58:15,2026-02-18 12:58:15,0,0,26,2,17,0.83,3.17,6,2,19,0,1,25.27,0,28.7,0,0,NORMAL_BEHAVIOR
DEMOUSER_5082,+94718925769,52486354,Vivo Y35,2026-02-01 13:58:15,Jaffna,Area_14,8.21966,80.980339,JAF_KO_8622,6.755958,80.831809,Matara,Area_14,8.69551,81.320484,BAD_HA_5607,7.776021,81.247574,2026-01-31 05:58:15,2026-01-31 22:58:15,1,0,17,28,67,7.57,5.37,30,12,5,1,0,208.21,0,71.11,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5083,+94752357812,73429510,Xiaomi Redmi Note 11,2026-02-03 13:58:15,Kurunegala,Area_14,9.897815,81.305879,JAF_PO_9011,8.35859,80.573696,Anuradhapura,Area_4,6.58578,80.487705,GAL_AM_6931,6.016724,80.430064,2026-02-03 10:58:15,2026-02-03 03:58:15,1,0,41,75,82,4.57,1.46,28,8,1,1,1,240.67,1,62.53,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5084,+94744683026,10885739,Vivo Y35,2026-01-30 13:58:15,Jaffna,Area_16,7.236955,81.319984,JAF_PO_4882,7.256824,81.426921,Batticaloa,Area_18,6.391629,80.810123,JAF_KO_5675,8.40821,79.66826,2026-01-29 15:58:15,2026-01-28 01:58:15,0,0,43,10,5,1.91,-0.41,4,2,0,0,0,10.59,0,3.29,0,0,NORMAL_BEHAVIOR
DEMOUSER_5085,+94760285681,44305728,Vivo Y35,2026-02-01 13:58:15,Colombo,Area_9,8.063192,79.839775,KAN_AK_6592,8.370732,81.505229,Colombo,Area_3,6.858692,80.358264,ANU_KE_8974,7.325718,81.737825,2026-01-31 16:58:15,2026-01-31 10:58:15,1,1,21,66,95,4.08,1.05,26,8,6,1,1,334.66,1,88.1,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5086,+94746428959,33360644,Samsung Galaxy S22,2026-02-16 13:58:15,Colombo,Area_5,8.389874,80.579085,KAN_KA_4348,8.009437,81.6391,Jaffna,Area_4,9.861246,80.930073,COL_KI_4245,7.495906,80.717705,2026-02-15 16:58:15,2026-02-16 10:58:15,1,0,36,56,144,5.57,2.3,15,9,17,1,0,130.89,1,84.95,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5087,+94729586771,98847840,Oppo A78,2026-02-21 13:58:15,Negombo,Area_2,7.999088,80.978387,GAL_UN_5476,8.610315,81.535249,Matara,Area_19,8.8376,79.508736,BAT_ER_5771,8.638018,80.910583,2026-02-21 12:58:15,2026-02-19 12:58:15,1,1,3,55,31,4.48,-0.99,20,15,16,1,0,127.6,0,80.7,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5088,+94749814759,93467966,Oppo Reno 8,2026-02-05 13:58:15,Jaffna,Area_10,9.485069,79.515881,ANU_TA_3918,9.530959,80.489179,Kurunegala,Area_5,8.117303,79.631232,ANU_MI_4181,9.546858,81.502835,2026-02-05 07:58:15,2026-02-04 11:58:15,1,0,42,62,41,6.85,5.41,10,13,19,1,0,475.14,1,80.98,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5089,+94742448906,13522736,iPhone 15 Pro,2026-02-20 13:58:15,Matara,Area_18,8.283716,81.425825,JAF_NA_9761,9.45524,79.595648,Matara,Area_7,6.203321,80.691788,JAF_CH_7489,6.511568,79.574129,2026-02-18 22:58:15,2026-02-18 14:58:15,0,0,33,10,13,0.17,1.39,1,1,3,1,0,13.24,0,5.97,0,0,NORMAL_BEHAVIOR
DEMOUSER_5090,+94729100440,91573199,Xiaomi Note 18,2026-02-13 13:58:15,Colombo,Area_16,7.991748,80.661375,GAL_UN_7885,9.149324,81.293001,Colombo,Area_2,6.94007,80.351977,KUR_NA_8565,9.24558,79.63252,2026-02-12 10:58:15,2026-02-11 15:58:15,0,0,28,19,26,1.1,-1.01,4,1,16,0,1,5.88,0,0.64,0,0,NORMAL_BEHAVIOR
DEMOUSER_5091,+94767845568,24563202,Samsung Galaxy A54,2026-02-22 13:58:15,Batticaloa,Area_7,6.8076,80.830641,JAF_KO_5728,9.317229,81.576601,Negombo,Area_1,6.813659,81.753771,ANU_TA_1358,7.507158,79.713409,2026-02-22 06:58:15,2026-02-21 17:58:15,1,0,15,76,34,5.52,-1.29,14,10,17,1,1,129.65,1,77.67,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5092,+94721552210,54358182,iPhone 15 Pro,2026-02-21 13:58:15,Negombo,Area_15,7.961518,79.564011,GAL_KA_4748,6.176546,80.158839,Kandy,Area_9,8.922548,81.818677,KAN_PE_8925,8.736484,81.104665,2026-02-21 04:58:15,2026-02-21 05:58:15,1,1,2,28,136,5.5,-0.72,29,7,2,0,1,386.32,1,79.55,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5093,+94753733129,45093059,Xiaomi Poco X4,2026-02-02 13:58:15,Anuradhapura,Area_10,7.546932,80.189636,BAD_EL_8853,8.051181,81.251022,Galle,Area_9,7.127075,79.758877,ANU_TA_6816,6.681182,80.344257,2026-02-01 21:58:15,2026-02-02 07:58:15,1,0,29,24,108,5.7,1.1,13,6,3,1,0,439.11,0,68.32,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5094,+94747674766,20102514,Huawei P50,2026-02-01 13:58:15,Galle,Area_20,7.865136,80.668814,RAT_BA_3897,7.689268,81.868748,Jaffna,Area_20,7.532381,79.751926,COL_MO_4579,8.366031,80.682238,2026-01-30 13:58:15,2026-01-31 15:58:15,1,0,6,37,32,4.28,0.71,14,8,17,1,1,199.94,0,93.07,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5095,+94716868621,78076410,iPhone 14,2026-02-25 13:58:15,Anuradhapura,Area_1,8.666272,80.686323,KUR_NA_4766,6.905181,80.933393,Kurunegala,Area_20,8.073615,80.145474,GAL_HI_3384,9.800364,80.788513,2026-02-25 12:58:15,2026-02-22 17:58:15,0,0,39,20,12,1.17,-0.97,2,3,3,1,1,16.4,0,21.7,0,0,NORMAL_BEHAVIOR
DEMOUSER_5096,+94724787357,79800334,Samsung Galaxy S22,2026-02-09 13:58:15,Batticaloa,Area_1,5.915775,81.342074,COL_DE_2832,9.871855,80.86052,Colombo,Area_5,6.709268,80.669936,ANU_KE_8741,7.974403,81.71449,2026-02-07 23:58:15,2026-02-08 21:58:15,0,0,41,20,3,1.19,5.52,1,1,7,1,1,0.8,0,17.95,0,0,NORMAL_BEHAVIOR
DEMOUSER_5097,+94726397268,41462904,Xiaomi Poco X4,2026-02-13 13:58:15,Galle,Area_14,6.165463,81.419687,KAN_PE_4160,7.615975,80.193992,Anuradhapura,Area_19,7.325313,81.7941,RAT_BA_4637,7.431996,81.410362,2026-02-13 03:58:15,2026-02-13 06:58:15,1,0,22,27,132,3.67,4.85,19,11,15,1,0,294.52,0,84.32,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5098,+94707014267,30229896,Huawei P50,2026-02-26 13:58:15,Matara,Area_1,9.842145,80.118038,RAT_EM_4504,7.442882,81.194598,Anuradhapura,Area_5,5.973495,80.155518,KUR_KU_5519,6.308931,81.653715,2026-02-25 06:58:15,2026-02-23 13:58:15,1,0,44,26,120,5.61,3.12,28,10,9,1,0,127.44,0,87.67,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5099,+94754554819,90540709,Huawei P50,2026-02-01 13:58:15,Negombo,Area_4,6.186481,80.874916,COL_WE_7390,9.088999,79.910745,Kandy,Area_7,9.603193,80.001206,KUR_KU_5519,7.636984,81.479137,2026-01-30 15:58:15,2026-02-01 00:58:15,1,0,22,76,67,4.62,-0.75,27,13,5,1,1,306.56,1,89.05,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5100,+94721386477,21788582,Xiaomi 13,2026-02-04 13:58:15,Matara,Area_4,9.021088,80.648453,KUR_NA_4837,8.69867,81.829148,Kurunegala,Area_14,9.194881,80.025899,BAT_ER_3173,7.563295,80.343185,2026-02-02 16:58:15,2026-02-04 11:58:15,1,1,4,20,78,6.82,0.77,21,10,3,0,0,172.78,0,86.71,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5101,+94746061491,48092863,iPhone 15 Pro,2026-02-16 13:58:15,Anuradhapura,Area_4,8.968571,80.42483,GAL_UN_4093,6.599537,79.891397,Batticaloa,Area_20,7.676304,80.699795,ANU_MI_8323,6.248345,80.662754,2026-02-15 03:58:15,2026-02-15 14:58:15,0,0,19,16,25,1.87,0.83,2,0,5,1,1,0.59,0,2.32,0,0,NORMAL_BEHAVIOR
DEMOUSER_5102,+94763299124,81047764,Xiaomi 13,2026-02-06 13:58:15,Kandy,Area_9,8.600249,80.183559,RAT_EM_4360,6.240343,81.128845,Matara,Area_14,7.81972,80.541188,GAL_UN_7008,9.223771,80.906733,2026-02-06 08:58:15,2026-02-06 04:58:15,0,0,9,15,24,1.05,-0.62,8,1,3,1,1,15.96,0,28.86,0,0,NORMAL_BEHAVIOR
DEMOUSER_5103,+94762569225,56145313,iPhone 13,2026-01-29 13:58:15,Galle,Area_6,6.184423,79.534125,KUR_NA_3977,9.678555,79.56458,Kurunegala,Area_10,6.478251,79.519172,COL_MO_5023,9.108921,80.943589,2026-01-29 00:58:15,2026-01-29 06:58:15,1,1,2,67,112,3.32,4.06,29,5,5,0,0,326.58,1,87.98,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5104,+94729949545,65901415,iPhone 14,2026-02-02 13:58:15,Galle,Area_7,6.640393,80.786918,KAN_PE_1118,8.741982,79.799425,Negombo,Area_11,6.342405,80.063107,BAT_ER_3173,7.03558,81.872945,2026-01-31 13:58:15,2026-02-01 03:58:15,0,0,24,7,40,1.7,-1.6,5,0,3,1,1,7.39,0,16.9,0,0,NORMAL_BEHAVIOR
DEMOUSER_5105,+94770237735,74525082,iPhone 15 Pro,2026-02-15 13:58:15,Matara,Area_19,7.33203,79.929099,BAT_ER_9657,9.358409,80.436094,Negombo,Area_4,9.440299,80.825577,BAT_OD_2052,9.299442,80.170251,2026-02-15 04:58:15,2026-02-12 17:58:15,0,0,7,15,32,0.9,0.03,6,1,2,1,1,27.9,0,2.3,0,0,NORMAL_BEHAVIOR
DEMOUSER_5106,+94740997832,23363588,Huawei P50,2026-01-30 13:58:15,Jaffna,Area_15,8.615764,80.834033,KAN_KA_7716,8.484192,81.589474,Batticaloa,Area_11,5.957435,80.680599,KUR_NA_4766,9.302415,80.25768,2026-01-28 18:58:15,2026-01-27 18:58:15,1,1,35,64,96,7.59,2.75,10,13,11,0,1,396.89,1,86.22,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5107,+94705880665,62552330,Huawei Nova 10,2026-02-25 13:58:15,Matara,Area_11,9.64449,81.722472,JAF_CH_2541,9.00109,79.910286,Anuradhapura,Area_12,7.092725,80.478672,ANU_MI_4154,8.413328,81.218351,2026-02-25 08:58:15,2026-02-23 11:58:15,0,0,46,5,12,1.92,3.75,3,3,0,1,1,1.65,0,30.2,0,0,NORMAL_BEHAVIOR
DEMOUSER_5108,+94740759020,45306832,Xiaomi Redmi Note 11,2026-02-07 13:58:15,Kandy,Area_6,6.585491,79.562774,BAT_OD_8782,6.463959,81.666365,Kurunegala,Area_14,6.526666,79.511934,BAD_HA_6068,6.906927,81.017066,2026-02-06 10:58:15,2026-02-05 13:58:15,0,0,35,8,14,0.26,4.44,4,3,7,0,1,9.55,0,7.05,0,0,NORMAL_BEHAVIOR
DEMOUSER_5109,+94753968337,86089785,Samsung Galaxy S24,2026-02-11 13:58:15,Colombo,Area_3,6.472569,80.108218,BAT_ER_2081,9.335976,80.137569,Kurunegala,Area_16,6.985974,79.701435,KAN_KA_3487,8.088658,80.253365,2026-02-10 10:58:15,2026-02-10 15:58:15,1,1,41,64,69,6.02,5.85,23,7,1,0,0,330.2,0,88.77,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5110,+94713762584,67463585,Xiaomi 13,2026-02-24 13:58:15,Kurunegala,Area_3,9.081928,79.993809,GAL_HI_8820,6.634299,81.505947,Anuradhapura,Area_18,6.203023,80.725244,COL_DE_4520,8.590659,79.947169,2026-02-22 16:58:15,2026-02-24 09:58:15,1,0,46,78,101,6.32,4.97,21,10,9,1,0,448.99,1,78.05,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5111,+94714124045,23502840,Huawei Nova 10,2026-02-14 13:58:15,Colombo,Area_5,8.626187,81.348823,KUR_PA_2503,6.351017,80.621135,Colombo,Area_20,9.040792,80.975201,ANU_TA_5381,9.516938,81.184489,2026-02-14 08:58:15,2026-02-13 14:58:15,1,0,26,53,135,5.65,-1.26,22,14,18,0,0,106.95,0,63.63,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5112,+94753130275,29603024,Oppo Reno 8,2026-02-04 13:58:15,Matara,Area_15,6.313782,81.203902,KAN_KA_6854,6.244744,81.178222,Negombo,Area_19,9.289699,81.444552,KAN_KA_7786,5.960464,79.683656,2026-02-04 03:58:15,2026-02-02 12:58:15,0,0,22,8,21,1.22,-1.47,3,2,6,1,1,18.18,0,0.41,0,0,NORMAL_BEHAVIOR
DEMOUSER_5113,+94741986097,52840999,Huawei Nova 10,2026-02-04 13:58:15,Kandy,Area_1,9.797147,80.939824,BAT_ER_8819,6.604929,79.796101,Colombo,Area_19,6.385997,80.570695,BAT_OD_7535,9.726936,81.457939,2026-02-03 14:58:15,2026-02-02 04:58:15,0,0,47,10,30,1.9,0.75,7,3,14,0,0,16.84,0,2.58,0,0,NORMAL_BEHAVIOR
DEMOUSER_5114,+94785798474,89063883,Samsung Galaxy S22,2026-02-21 13:58:15,Galle,Area_19,8.614696,80.897731,GAL_AM_3584,8.153473,79.509514,Anuradhapura,Area_15,7.71676,80.585076,JAF_KO_6283,8.012959,81.335163,2026-02-19 20:58:15,2026-02-20 20:58:15,1,0,43,80,61,3.59,4.07,14,14,12,0,1,132.55,1,85.38,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5115,+94712202945,83174607,iPhone 14,2026-02-08 13:58:15,Anuradhapura,Area_9,8.825196,79.879517,JAF_KO_5967,6.502562,81.72667,Jaffna,Area_7,6.368084,80.412323,BAT_OD_1698,8.655458,81.332682,2026-02-06 17:58:15,2026-02-07 12:58:15,1,0,37,37,119,5.82,3.68,23,7,20,0,0,432.72,1,61.69,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5116,+94716643815,64331409,Xiaomi Redmi Note 11,2026-01-28 13:58:15,Matara,Area_20,9.790175,80.701607,KAN_PE_1118,6.147459,80.857963,Negombo,Area_3,7.664671,80.717956,BAT_KA_5104,9.789173,80.106468,2026-01-27 07:58:15,2026-01-26 19:58:15,0,0,30,16,30,0.18,1.83,6,3,2,0,1,11.46,0,2.15,0,0,NORMAL_BEHAVIOR
DEMOUSER_5117,+94747630237,95784881,Xiaomi Note 18,2026-02-21 13:58:15,Matara,Area_17,8.493488,81.069747,BAT_OD_6689,9.890321,79.547492,Colombo,Area_6,7.224915,81.317062,BAD_HA_2807,7.717269,80.304844,2026-02-21 11:58:15,2026-02-20 08:58:15,1,1,31,43,73,2.36,2.43,11,10,11,0,0,420.23,1,62.21,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5118,+94724174478,78266410,Samsung Galaxy A54,2026-02-16 13:58:15,Colombo,Area_3,9.457554,80.189304,BAT_ER_5771,8.619654,81.241322,Matara,Area_9,8.241089,81.136543,COL_KI_4726,6.988929,80.0881,2026-02-16 12:58:15,2026-02-16 01:58:15,1,1,36,75,104,6.32,5.27,12,12,18,1,1,493.08,0,74.51,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5119,+94708039633,23807831,Huawei Nova 10,2026-02-06 13:58:15,Kurunegala,Area_12,9.349157,81.014102,ANU_MI_3851,6.056861,80.835292,Anuradhapura,Area_7,6.275195,80.084712,BAD_EL_2588,9.314438,81.828127,2026-02-06 09:58:15,2026-02-04 00:58:15,1,0,20,61,38,6.91,0.2,15,8,17,0,0,385.1,1,61.85,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5120,+94757247941,60939485,Xiaomi Redmi Note 11,2026-02-07 13:58:15,Kurunegala,Area_17,7.816724,79.74169,BAD_EL_3845,6.156358,81.222476,Matara,Area_15,8.007976,80.673518,BAD_BA_3950,8.137078,81.237691,2026-02-06 08:58:15,2026-02-04 22:58:15,1,0,37,24,102,6.81,-0.83,19,8,4,1,1,241.64,0,77.16,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5121,+94789103134,42925627,Oppo Reno 8,2026-02-20 13:58:15,Batticaloa,Area_20,7.340141,80.912345,ANU_KE_4346,7.436049,80.175326,Kurunegala,Area_1,8.454331,81.501706,JAF_KO_1315,8.730308,81.88351,2026-02-19 08:58:15,2026-02-18 11:58:15,0,0,11,14,0,0.68,4.9,4,2,2,0,1,2.97,0,24.09,0,0,NORMAL_BEHAVIOR
DEMOUSER_5122,+94752679277,13656236,Samsung Galaxy S24,2026-02-21 13:58:15,Batticaloa,Area_4,8.115996,79.954493,BAT_KA_7011,9.130831,81.649415,Negombo,Area_17,7.436383,80.256434,KAN_PE_1960,6.208521,80.070305,2026-02-20 05:58:15,2026-02-20 17:58:15,1,1,37,71,98,6.59,1.47,29,7,4,0,0,489.9,0,69.83,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5123,+94778314116,26754280,Xiaomi Redmi Note 11,2026-02-11 13:58:15,Jaffna,Area_2,6.86839,80.845421,KAN_AK_4026,8.858635,80.693283,Jaffna,Area_13,6.462041,80.54027,RAT_PE_1119,8.275453,79.828929,2026-02-10 01:58:15,2026-02-10 19:58:15,1,0,12,42,144,5.01,0.35,11,5,10,1,1,316.72,1,70.13,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5124,+94782157721,35644174,Vivo Y35,2026-02-01 13:58:15,Galle,Area_10,9.632678,81.549093,KUR_PA_8017,8.962501,80.13363,Anuradhapura,Area_7,8.181629,81.502369,GAL_HI_7637,6.100459,80.799425,2026-02-01 07:58:15,2026-02-01 06:58:15,1,1,43,38,30,2.46,-0.94,29,13,10,0,0,166.67,1,60.73,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5125,+94701500630,46511977,Xiaomi 13,2026-02-03 13:58:15,Matara,Area_15,7.578653,80.009582,KUR_PA_4033,8.769031,80.220757,Kurunegala,Area_14,8.652214,81.019495,ANU_KE_3763,6.637207,80.554105,2026-02-02 17:58:15,2026-02-02 09:58:15,0,0,17,7,4,1.7,4.56,3,3,6,1,0,33.43,0,19.44,0,0,NORMAL_BEHAVIOR
DEMOUSER_5126,+94769493474,82171353,Vivo Y35,2026-02-22 13:58:15,Kandy,Area_6,6.504081,81.320035,RAT_EM_3745,6.065095,81.179584,Galle,Area_8,8.505269,80.888452,JAF_PO_9256,7.146592,81.676504,2026-02-21 12:58:15,2026-02-22 02:58:15,1,1,32,42,109,6.49,4.34,23,14,14,1,0,197.42,1,87.11,1,1,HIGH_RISK_SIM_SWAP
DEMOUSER_5127,+94756609568,72845735,Samsung Galaxy A54,2026-02-19 13:58:15,Negombo,Area_13,9.549842,80.401765,JAF_KO_7965,6.247908,80.263348,Kandy,Area_1,8.13967,80.508758,COL_WE_3267,7.494107,79.661818,2026-02-18 10:58:15,2026-02-17 07:58:15,0,0,12,18,14,0.11,3.01,7,1,5,0,1,29.56,0,2.58,0,0,NORMAL_BEHAVIOR
